sport,league,confidence,shared_teams,days_apart,poly_market_id,poly_title,poly_outcome,poly_teams,poly_date,poly_url,poly_slug,poly_event_url,poly_outcomes,poly_token_ids,expiry_poly_utc,resolution_time,kalshi_event_ticker,kalshi_market_id,kalshi_title,kalshi_teams,kalshi_date,kalshi_url,expiry_kalshi_utc
Basketball,NBA,high,clippers; warriors,0,1891047,clippers warriors,Clippers,Clippers; Warriors,2026-04-12,https://polymarket.com/event/nba-gsw-lac-2026-04-12,nba-gsw-lac-2026-04-12,https://polymarket.com/event/nba-gsw-lac-2026-04-12,"[""Clippers"", ""Warriors""]","[""97932159899805382225745941138656687903024990356477437541648214854006026029312"", ""41501120419383719739148933588560957962816506060178213351260317489327289050690""]",2026-04-13,2026-04-13,KXNBAGAME-26APR12GSWLAC,KXNBAGAME-26APR12GSWLAC-LAC,Golden State at Los Angeles C Winner?,Warriors; Clippers,2026-04-12,https://kalshi.com/markets/KXNBAGAME-26APR12GSWLAC-LAC,2026-04-27T00:30:00Z
Basketball,NBA,high,kings; trail blazers,0,1891048,kings trail blazers,Kings,Kings; Trail Blazers,2026-04-12,https://polymarket.com/event/nba-sac-por-2026-04-12,nba-sac-por-2026-04-12,https://polymarket.com/event/nba-sac-por-2026-04-12,"[""Kings"", ""Trail Blazers""]","[""59924568836710455927146857369417207256319816968219331280177503293262632485946"", ""54863535615512877325604650350326257016683495120830442933026127403828843493750""]",2026-04-13,2026-04-13,KXNBAGAME-26APR12SACPOR,KXNBAGAME-26APR12SACPOR-SAC,Sacramento at Portland Winner?,Kings; Trail Blazers,2026-04-12,https://kalshi.com/markets/KXNBAGAME-26APR12SACPOR-SAC,2026-04-27T00:30:00Z
Esports,LoL,high,disguised; flyquest,0,1902313,disguised flyquest,Disguised,Disguised; FlyQuest,2026-04-12,https://polymarket.com/event/lol-dsg-fly-2026-04-12,lol-dsg-fly-2026-04-12,https://polymarket.com/event/lol-dsg-fly-2026-04-12,"[""Disguised"", ""FlyQuest""]","[""103761894118718127787848017635823019174964694811679048617582825574308650197841"", ""23363986625995088304678295642195742601811220142881806915950459406132251234494""]",2026-04-13,2026-04-13,KXLOLGAME-26APR121600FLYDSG,KXLOLGAME-26APR121600FLYDSG-DSG,Will Disguised win the FlyQuest vs. Disguised League of Legends match?,Disguised; FlyQuest,2026-04-12,https://kalshi.com/markets/KXLOLGAME-26APR121600FLYDSG-DSG,2026-04-26T20:00:00Z
Esports,LoL,high,cloud9; sentinels,0,1902340,cloud9 sentinels,Cloud9,Cloud9; Sentinels,2026-04-12,https://polymarket.com/event/lol-sen-c9-2026-04-12,lol-sen-c9-2026-04-12,https://polymarket.com/event/lol-sen-c9-2026-04-12,"[""Cloud9"", ""Sentinels""]","[""80552877069265354589632544148522931096603294918217127836719465416027847360337"", ""5569710620627195107345645961179386656491317004748480473670916267891896533693""]",2026-04-13,2026-04-13,KXLOLGAME-26APR121900C9SEN,KXLOLGAME-26APR121900C9SEN-C9,Will Cloud9 win the Cloud9 vs. Sentinels League of Legends match?,Cloud9; Sentinels,2026-04-12,https://kalshi.com/markets/KXLOLGAME-26APR121900C9SEN-C9,2026-04-26T23:00:00Z
Baseball,MLB,high,diamondbacks; orioles,0,1906794,diamondbacks orioles,Arizona Diamondbacks,Diamondbacks; Orioles,2026-04-13,https://polymarket.com/event/mlb-ari-bal-2026-04-13,mlb-ari-bal-2026-04-13,https://polymarket.com/event/mlb-ari-bal-2026-04-13,"[""Arizona Diamondbacks"", ""Baltimore Orioles""]","[""10623125807061451848124675303314814208079906161617990321234770027919329263654"", ""6201651235912528483367517832974280090473107098038279974943602756038141747965""]",2026-04-20,2026-04-20,KXMLBGAME-26APR131835AZBAL,KXMLBGAME-26APR131835AZBAL-AZ,Arizona vs Baltimore Winner?,Diamondbacks; Orioles,2026-04-13,https://kalshi.com/markets/KXMLBGAME-26APR131835AZBAL-AZ,2026-04-16T14:00:00Z
Baseball,MLB,high,cubs; phillies,0,1906796,cubs phillies,Chicago Cubs,Cubs; Phillies,2026-04-13,https://polymarket.com/event/mlb-chc-phi-2026-04-13,mlb-chc-phi-2026-04-13,https://polymarket.com/event/mlb-chc-phi-2026-04-13,"[""Chicago Cubs"", ""Philadelphia Phillies""]","[""53759228739709987608948422230869100421473263749095168983049413281386516108594"", ""16523565069037156954087025340168927125204394203685759819665801518165664957271""]",2026-04-20,2026-04-20,KXMLBGAME-26APR131840CHCPHI,KXMLBGAME-26APR131840CHCPHI-CHC,Chicago C vs Philadelphia Winner?,Cubs; Phillies,2026-04-13,https://kalshi.com/markets/KXMLBGAME-26APR131840CHCPHI-CHC,2026-04-16T14:00:00Z
Baseball,MLB,high,nationals; pirates,0,1906798,pirates nationals,Pittsburgh Pirates,Pirates; Nationals,2026-04-13,https://polymarket.com/event/mlb-wsh-pit-2026-04-13,mlb-wsh-pit-2026-04-13,https://polymarket.com/event/mlb-wsh-pit-2026-04-13,"[""Pittsburgh Pirates"", ""Washington Nationals""]","[""61742298269053755919012363692098131540069688302972872293235923978490860962086"", ""108707748725229327981717695576612938536560881159321124938921801311049552459132""]",2026-04-20,2026-04-20,KXMLBGAME-26APR131840WSHPIT,KXMLBGAME-26APR131840WSHPIT-PIT,Washington vs Pittsburgh Winner?,Nationals; Pirates,2026-04-13,https://kalshi.com/markets/KXMLBGAME-26APR131840WSHPIT-PIT,2026-04-16T14:00:00Z
Baseball,MLB,high,angels; yankees,0,1906801,angels yankees,Los Angeles Angels,Angels; Yankees,2026-04-13,https://polymarket.com/event/mlb-laa-nyy-2026-04-13,mlb-laa-nyy-2026-04-13,https://polymarket.com/event/mlb-laa-nyy-2026-04-13,"[""Los Angeles Angels"", ""New York Yankees""]","[""15955600838261340871945730355872241790496383941417946694968430809979084317648"", ""105887928913973629742410670310047441746864493643141346469199529763777871216179""]",2026-04-20,2026-04-20,KXMLBGAME-26APR131905LAANYY,KXMLBGAME-26APR131905LAANYY-LAA,Los Angeles A vs New York Y Winner?,Angels; Yankees,2026-04-13,https://kalshi.com/markets/KXMLBGAME-26APR131905LAANYY-LAA,2026-04-16T14:00:00Z
Baseball,MLB,high,braves; marlins,0,1906803,braves marlins,Atlanta Braves,Braves; Marlins,2026-04-13,https://polymarket.com/event/mlb-mia-atl-2026-04-13,mlb-mia-atl-2026-04-13,https://polymarket.com/event/mlb-mia-atl-2026-04-13,"[""Atlanta Braves"", ""Miami Marlins""]","[""86810673268844356832912467670299923789766375345730051600068123024268377919129"", ""85579429679811431987455445043543246390629793800431775349126880788518578006175""]",2026-04-20,2026-04-20,KXMLBGAME-26APR131915MIAATL,KXMLBGAME-26APR131915MIAATL-ATL,Miami vs Atlanta Winner?,Marlins; Braves,2026-04-13,https://kalshi.com/markets/KXMLBGAME-26APR131915MIAATL-ATL,2026-04-16T14:00:00Z
Baseball,MLB,high,red sox; twins,0,1906805,red sox twins,Boston Red Sox,Red Sox; Twins,2026-04-13,https://polymarket.com/event/mlb-bos-min-2026-04-13,mlb-bos-min-2026-04-13,https://polymarket.com/event/mlb-bos-min-2026-04-13,"[""Boston Red Sox"", ""Minnesota Twins""]","[""49176602707712187290651235487152917446644056977309218472755933973532491079199"", ""25422593851690110497008663753406470089673718516320627781158455843279254758386""]",2026-04-20,2026-04-20,KXMLBGAME-26APR131940BOSMIN,KXMLBGAME-26APR131940BOSMIN-BOS,Boston vs Minnesota Winner?,Red Sox; Twins,2026-04-13,https://kalshi.com/markets/KXMLBGAME-26APR131940BOSMIN-BOS,2026-04-16T14:00:00Z
Baseball,MLB,high,cardinals; guardians,0,1906808,guardians cardinals,Cleveland Guardians,Guardians; Cardinals,2026-04-13,https://polymarket.com/event/mlb-cle-stl-2026-04-13,mlb-cle-stl-2026-04-13,https://polymarket.com/event/mlb-cle-stl-2026-04-13,"[""Cleveland Guardians"", ""St. Louis Cardinals""]","[""18530585805683099205099826654996739051194167709957686656951646595549982317414"", ""70733905661803658353433790160838564275103208547117617654461125693694957571641""]",2026-04-20,2026-04-20,KXMLBGAME-26APR131945CLESTL,KXMLBGAME-26APR131945CLESTL-CLE,Cleveland vs St. Louis Winner?,Guardians; Cardinals,2026-04-13,https://kalshi.com/markets/KXMLBGAME-26APR131945CLESTL-CLE,2026-04-16T14:00:00Z
Baseball,MLB,high,athletics; rangers,0,1906810,athletics rangers,Athletics,Athletics; Rangers,2026-04-13,https://polymarket.com/event/mlb-tex-oak-2026-04-13,mlb-tex-oak-2026-04-13,https://polymarket.com/event/mlb-tex-oak-2026-04-13,"[""Athletics"", ""Texas Rangers""]","[""2959611999893412891362084237940500862616557640800545249182549380466778604573"", ""113834769248270677566087053569704398634904408720843809385498213496431416099766""]",2026-04-21,2026-04-21,KXMLBGAME-26APR132140TEXATH,KXMLBGAME-26APR132140TEXATH-ATH,Texas vs A's Winner?,Rangers; Athletics,2026-04-13,https://kalshi.com/markets/KXMLBGAME-26APR132140TEXATH-ATH,2026-04-16T14:00:00Z
Baseball,MLB,high,dodgers; mets,0,1906812,dodgers mets,Los Angeles Dodgers,Dodgers; Mets,2026-04-13,https://polymarket.com/event/mlb-nym-lad-2026-04-13,mlb-nym-lad-2026-04-13,https://polymarket.com/event/mlb-nym-lad-2026-04-13,"[""Los Angeles Dodgers"", ""New York Mets""]","[""41850235894080436594587967231257308099936671549974083439997246734916956380065"", ""34930832912588029428833072582477549515516261007827008284839139328012435399312""]",2026-04-21,2026-04-21,KXMLBGAME-26APR132210NYMLAD,KXMLBGAME-26APR132210NYMLAD-LAD,New York M vs Los Angeles D Winner?,Mets; Dodgers,2026-04-13,https://kalshi.com/markets/KXMLBGAME-26APR132210NYMLAD-LAD,2026-04-16T14:00:00Z
Esports,LoL,high,fnatic; sk gaming,0,1908536,fnatic sk gaming,Fnatic,Fnatic; SK Gaming,2026-04-13,https://polymarket.com/event/lol-fnc-sk-2026-04-13,lol-fnc-sk-2026-04-13,https://polymarket.com/event/lol-fnc-sk-2026-04-13,"[""Fnatic"", ""SK Gaming""]","[""109769694539742701238681407791706301756077513812991173727178425730085838765985"", ""8616710552597728063821854009727556104855004455996757084110338029691045388951""]",2026-04-13,2026-04-13,KXLOLGAME-26APR131100SKFNC,KXLOLGAME-26APR131100SKFNC-FNC,Will Fnatic win the SK Gaming vs. Fnatic League of Legends match?,Fnatic; SK Gaming,2026-04-13,https://kalshi.com/markets/KXLOLGAME-26APR131100SKFNC-FNC,2026-04-27T15:00:00Z
Cricket,IPL,high,rajasthan royals; sunrisers hyderabad,0,1919489,rajasthan royals sunrisers hyderabad,Rajasthan Royals,Rajasthan Royals; Sunrisers Hyderabad,2026-04-13,https://polymarket.com/event/cricipl-sun-raj-2026-04-13,cricipl-sun-raj-2026-04-13,https://polymarket.com/event/cricipl-sun-raj-2026-04-13,"[""Rajasthan Royals"", ""Sunrisers Hyderabad""]","[""79581287607114984634402211210108795864408125954267130674153760853461836413366"", ""55147388602003797595097615277834494815710088769342854392217329015024499473352""]",2026-04-20,2026-04-20,KXIPLGAME-26APR13RRSRH,KXIPLGAME-26APR13RRSRH-RR,Sunrisers Hyderabad vs Rajasthan Royals Winner?,Sunrisers Hyderabad; Rajasthan Royals,2026-04-13,https://kalshi.com/markets/KXIPLGAME-26APR13RRSRH-RR,2026-04-16T14:00:00Z
Basketball,CBA,high,qingdao eagles; rockets,0,1931897,rockets qingdao eagles,Ningbo Rockets,Rockets; Qingdao Eagles,2026-04-12,https://polymarket.com/event/bkcba-qin-nin-2026-04-12,bkcba-qin-nin-2026-04-12,https://polymarket.com/event/bkcba-qin-nin-2026-04-12,"[""Ningbo Rockets"", ""Qingdao Eagles""]","[""47460934877495209835999628750075571012984315793851412695908763071943585158917"", ""74977110468082453734159113019791470216775752584179806230075888398254515950525""]",2026-04-19,2026-04-19,KXCBAGAME-26APR120735NINQIN,KXCBAGAME-26APR120735NINQIN-NIN,Ningbo Rockets vs Qingdao Eagles Winner?,Rockets; Qingdao Eagles,2026-04-12,https://kalshi.com/markets/KXCBAGAME-26APR120735NINQIN-NIN,2026-04-26T11:35:00Z
Basketball,CBA,high,beijing ducks; shanghai sharks,0,1931898,beijing ducks shanghai sharks,Beijing Ducks,Beijing Ducks; Shanghai Sharks,2026-04-12,https://polymarket.com/event/bkcba-bei-sha3-2026-04-12,bkcba-bei-sha3-2026-04-12,https://polymarket.com/event/bkcba-bei-sha3-2026-04-12,"[""Beijing Ducks"", ""Shanghai Sharks""]","[""77958336287048604461663061334034432779021925709288016674767201186259705892873"", ""10816403056923879787714856518059826903579989886435078103227949338752369245894""]",2026-04-19,2026-04-19,KXCBAGAME-26APR120735SHADBED,KXCBAGAME-26APR120735SHADBED-BED,Shanghai Sharks vs Beijing Ducks Winner?,Shanghai Sharks; Beijing Ducks,2026-04-12,https://kalshi.com/markets/KXCBAGAME-26APR120735SHADBED-BED,2026-04-26T11:35:00Z
Basketball,CBA,high,tianjin pioneers; xinjiang flying tigers,0,1944891,tianjin pioneers xinjiang flying tigers,Tianjin Pioneers,Tianjin Pioneers; Xinjiang Flying Tigers,2026-04-13,https://polymarket.com/event/bkcba-tia-xin-2026-04-13,bkcba-tia-xin-2026-04-13,https://polymarket.com/event/bkcba-tia-xin-2026-04-13,"[""Tianjin Pioneers"", ""Xinjiang Flying Tigers""]","[""4975955692043889883051280732316588959766682767241072524603829173692305241895"", ""63155213949536523410605133761172110685608739471045522655969558329142810178571""]",2026-04-20,2026-04-20,KXCBAGAME-26APR130735XINTIA,KXCBAGAME-26APR130735XINTIA-TIA,Xinjiang Flying Tigers vs Tianjin Pioneers Winner?,Xinjiang Flying Tigers; Tianjin Pioneers,2026-04-13,https://kalshi.com/markets/KXCBAGAME-26APR130735XINTIA-TIA,2026-04-27T11:35:00Z
Basketball,CBA,high,shenzhen leopards; sichuan blue whales,0,1944892,shenzhen leopards sichuan blue whales,Shenzhen Leopards,Shenzhen Leopards; Sichuan Blue Whales,2026-04-13,https://polymarket.com/event/bkcba-sic-she-2026-04-13,bkcba-sic-she-2026-04-13,https://polymarket.com/event/bkcba-sic-she-2026-04-13,"[""Shenzhen Leopards"", ""Sichuan Blue Whales""]","[""53626309764371219070929983453716561961658207416962951437867554610562403607839"", ""13886419322391107532445091484866890745860853173856900663466807751551916299022""]",2026-04-20,2026-04-20,KXCBAGAME-26APR130735LEOSBW,KXCBAGAME-26APR130735LEOSBW-LEO,Shenzhen Leopards vs Sichuan Blue Whales Winner?,Shenzhen Leopards; Sichuan Blue Whales,2026-04-13,https://kalshi.com/markets/KXCBAGAME-26APR130735LEOSBW-LEO,2026-04-27T11:35:00Z
Basketball,CBA,high,guangzhou loong lions; jiangsu dragons,0,1944897,guangzhou loong lions jiangsu dragons,Guangzhou Loong Lions,Guangzhou Loong Lions; Jiangsu Dragons,2026-04-13,https://polymarket.com/event/bkcba-gua2-jia-2026-04-13,bkcba-gua2-jia-2026-04-13,https://polymarket.com/event/bkcba-gua2-jia-2026-04-13,"[""Guangzhou Loong Lions"", ""Jiangsu Dragons""]","[""31637054472295019922974046477802250482268610733464024613963256066678215974549"", ""86431723451215052059674239239143519612526677126906939444595754763026976243263""]",2026-04-20,2026-04-20,KXCBAGAME-26APR130735JIAGLL,KXCBAGAME-26APR130735JIAGLL-GLL,Jiangsu Dragons vs Guangzhou Loong Lions Winner?,Jiangsu Dragons; Guangzhou Loong Lions,2026-04-13,https://kalshi.com/markets/KXCBAGAME-26APR130735JIAGLL-GLL,2026-04-27T11:35:00Z
Tennis,WTA,high,paquet; timofeeva,0,1947718,timofeeva paquet,Chloe Paquet,Timofeeva; Paquet,2026-04-12,https://polymarket.com/event/wta-timofee-paquet-2026-04-12,wta-timofee-paquet-2026-04-12,https://polymarket.com/event/wta-timofee-paquet-2026-04-12,"[""Chloe Paquet"", ""Maria Timofeeva""]","[""8379823217030195754308490476660513780919871456785864919540764750338510160831"", ""111672318323175392539379969493563476918498135003185760817255179726383500280167""]",2026-04-19,2026-04-19,KXWTAMATCH-26APR12TIMPAQ,KXWTAMATCH-26APR12TIMPAQ-PAQ,Will Chloe Paquet win the Timofeeva vs Paquet: Qualification Final match?,Timofeeva; Paquet,2026-04-12,https://kalshi.com/markets/KXWTAMATCH-26APR12TIMPAQ-PAQ,2026-04-26T08:00:00Z
Tennis,WTA,high,dodin; sasnovich,0,1947735,sasnovich dodin,Oceane Dodin,Sasnovich; Dodin,2026-04-12,https://polymarket.com/event/wta-sasnovi-dodin-2026-04-12,wta-sasnovi-dodin-2026-04-12,https://polymarket.com/event/wta-sasnovi-dodin-2026-04-12,"[""Oceane Dodin"", ""Aliaksandra Sasnovich""]","[""73780418069093861142552122430819969081793300450588821692231683211217793955011"", ""83488213688147920120527338740074800012126755836924506056673634307960597642723""]",2026-04-19,2026-04-19,KXWTAMATCH-26APR12SASDOD,KXWTAMATCH-26APR12SASDOD-DOD,Will Oceane Dodin win the Sasnovich vs Dodin: Qualification Final match?,Sasnovich; Dodin,2026-04-12,https://kalshi.com/markets/KXWTAMATCH-26APR12SASDOD-DOD,2026-04-26T08:00:00Z
Tennis,WTA,high,charaeva; pieri,0,1947744,charaeva pieri,Jessica Pieri,Charaeva; Pieri,2026-04-12,https://polymarket.com/event/wta-charaev-pieri-2026-04-12,wta-charaev-pieri-2026-04-12,https://polymarket.com/event/wta-charaev-pieri-2026-04-12,"[""Jessica Pieri"", ""Alina Charaeva""]","[""112406520518785788014845674349800241280137665311714076669886300654213266107238"", ""80614804521549768115202437879792145775604451434368080517088276508380987287817""]",2026-04-19,2026-04-19,KXWTAMATCH-26APR12CHAPIE,KXWTAMATCH-26APR12CHAPIE-PIE,Will Jessica Pieri win the Charaeva vs Pieri: Qualification Final match?,Charaeva; Pieri,2026-04-12,https://kalshi.com/markets/KXWTAMATCH-26APR12CHAPIE-PIE,2026-04-26T08:00:00Z
Tennis,WTA,high,tan; wang,0,1947746,wang tan,Harmony Tan,Wang; Tan,2026-04-12,https://polymarket.com/event/wta-wa-tan-2026-04-12,wta-wa-tan-2026-04-12,https://polymarket.com/event/wta-wa-tan-2026-04-12,"[""Harmony Tan"", ""Xinyu Wang""]","[""110541535749743174890736655869591455111952924307803051569891234024536209337142"", ""54193431706255664646280732362115764464423889378489854084028093003801397541611""]",2026-04-19,2026-04-19,KXWTAMATCH-26APR12WANTAN,KXWTAMATCH-26APR12WANTAN-TAN,Will Harmony Tan win the Wang vs Tan: Qualification Final match?,Wang; Tan,2026-04-12,https://kalshi.com/markets/KXWTAMATCH-26APR12WANTAN-TAN,2026-04-26T10:10:00Z
Tennis,ATP,high,alcaraz; sinner,0,1947793,alcaraz sinner,Carlos Alcaraz,Alcaraz; Sinner,2026-04-12,https://polymarket.com/event/atp-alcaraz-sinner-2026-04-12,atp-alcaraz-sinner-2026-04-12,https://polymarket.com/event/atp-alcaraz-sinner-2026-04-12,"[""Carlos Alcaraz"", ""Jannik Sinner""]","[""78448911132446932299605119785636635412332155582399369998438742657402839028596"", ""61075117372026727443588628338875109112419101514581284581353893398314720118296""]",2026-04-19,2026-04-19,KXATPMATCH-26APR12ALCSIN,KXATPMATCH-26APR12ALCSIN-ALC,Will Carlos Alcaraz win the Alcaraz vs Sinner: Final match?,Alcaraz; Sinner,2026-04-12,https://kalshi.com/markets/KXATPMATCH-26APR12ALCSIN-ALC,2026-04-26T09:00:00Z
Tennis,WTA,high,andreeva; potapova,0,1950653,andreeva potapova,Anastasia Potapova,Andreeva; Potapova,2026-04-12,https://polymarket.com/event/wta-andreev-potapov-2026-04-12,wta-andreev-potapov-2026-04-12,https://polymarket.com/event/wta-andreev-potapov-2026-04-12,"[""Anastasia Potapova"", ""Mirra Andreeva""]","[""2643209541364472379684812285222413488285601725882914614393188011094786503102"", ""100272092489138986982641723092314116450488465044173466393882922843873905040666""]",2026-04-19,2026-04-19,KXWTAMATCH-26APR12ANDPOT,KXWTAMATCH-26APR12ANDPOT-POT,Will Anastasia Potapova win the Andreeva vs Potapova: Final match?,Andreeva; Potapova,2026-04-12,https://kalshi.com/markets/KXWTAMATCH-26APR12ANDPOT-POT,2026-04-26T12:00:00Z
Tennis,ATP,high,molcan; nava,0,1950654,nava molcan,Alex Molcan,Nava; Molcan,2026-04-12,https://polymarket.com/event/atp-nava-molcan-2026-04-12,atp-nava-molcan-2026-04-12,https://polymarket.com/event/atp-nava-molcan-2026-04-12,"[""Alex Molcan"", ""Emilio Nava""]","[""84899885953299752347238018249582906330174276714726178641443195298272996086160"", ""64130875455592790218698271704194240714226620942551272169611343491419819438022""]",2026-04-19,2026-04-19,KXATPMATCH-26APR12NAVMOL,KXATPMATCH-26APR12NAVMOL-MOL,Will Alex Molcan win the Nava vs Molcan: Qualification Final match?,Nava; Molcan,2026-04-12,https://kalshi.com/markets/KXATPMATCH-26APR12NAVMOL-MOL,2026-04-26T08:00:00Z
Tennis,WTA,high,podrez; salkova,0,1950658,salkova podrez,Dominika Salkova,Salkova; Podrez,2026-04-12,https://polymarket.com/event/wta-salkova-podrez-2026-04-12,wta-salkova-podrez-2026-04-12,https://polymarket.com/event/wta-salkova-podrez-2026-04-12,"[""Dominika Salkova"", ""Veronika Podrez""]","[""30089524081203321336731713107384967864251175183415245434369316333824705042838"", ""34975250041648031656517087907032253227308843941081990771572750873069038104138""]",2026-04-19,2026-04-19,KXWTAMATCH-26APR12SALPOD,KXWTAMATCH-26APR12SALPOD-SAL,Will Dominika Salkova win the Salkova vs Podrez: Qualification Final match?,Salkova; Podrez,2026-04-12,https://kalshi.com/markets/KXWTAMATCH-26APR12SALPOD-SAL,2026-04-26T08:00:00Z
Tennis,WTA,high,knutson; zvonareva,0,1950673,zvonareva knutson,Gabriela Knutson,Zvonareva; Knutson,2026-04-12,https://polymarket.com/event/wta-zvonare-knutson-2026-04-12,wta-zvonare-knutson-2026-04-12,https://polymarket.com/event/wta-zvonare-knutson-2026-04-12,"[""Gabriela Knutson"", ""Vera Zvonareva""]","[""103741429706333267420701317309569583353986744649254042235984406401490472981220"", ""23276474704907797936856133769236004061409910032133733197373011445589434384549""]",2026-04-19,2026-04-19,KXWTAMATCH-26APR12ZVOKNU,KXWTAMATCH-26APR12ZVOKNU-KNU,Will Gabriela Knutson win the Zvonareva vs Knutson: Qualification Final match?,Zvonareva; Knutson,2026-04-12,https://kalshi.com/markets/KXWTAMATCH-26APR12ZVOKNU-KNU,2026-04-26T08:00:00Z
Tennis,ATP,high,bueno; heide,0,1950675,bueno heide,Gonzalo Bueno,Bueno; Heide,2026-04-12,https://polymarket.com/event/atp-bueno-heide-2026-04-12,atp-bueno-heide-2026-04-12,https://polymarket.com/event/atp-bueno-heide-2026-04-12,"[""Gonzalo Bueno"", ""Gustavo Heide""]","[""71742766515696249928282740162979412476025396991033226708196026500646000733656"", ""105775154078272449288456599529493005141315323091027794822925915398977917838808""]",2026-04-19,2026-04-19,KXATPCHALLENGERMATCH-26APR12BUEHEI,KXATPCHALLENGERMATCH-26APR12BUEHEI-BUE,Will Gonzalo Bueno win the Bueno vs Heide: Final match?,Bueno; Heide,2026-04-12,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR12BUEHEI-BUE,2026-04-26T16:00:00Z
Tennis,WTA,high,belgraver; kalieva,0,1950682,kalieva belgraver,Elvina Kalieva,Kalieva; Belgraver,2026-04-12,https://polymarket.com/event/wta-kalieva-belgrav-2026-04-12,wta-kalieva-belgrav-2026-04-12,https://polymarket.com/event/wta-kalieva-belgrav-2026-04-12,"[""Elvina Kalieva"", ""Julie Belgraver""]","[""91947199388385600689408144535035626772314081914877740240380203352003858549447"", ""107872390103073321788074895473580818746389583939220861433881339477957304888149""]",2026-04-19,2026-04-19,KXWTAMATCH-26APR12KALBEL,KXWTAMATCH-26APR12KALBEL-KAL,Will Elvina Kalieva win the Kalieva vs Belgraver: Qualification Final match?,Kalieva; Belgraver,2026-04-12,https://kalshi.com/markets/KXWTAMATCH-26APR12KALBEL-KAL,2026-04-26T11:20:00Z
Tennis,ATP,high,piros; rodionov,0,1950683,piros rodionov,Zsombor Piros,Piros; Rodionov,2026-04-12,https://polymarket.com/event/atp-piros-rodiono-2026-04-12,atp-piros-rodiono-2026-04-12,https://polymarket.com/event/atp-piros-rodiono-2026-04-12,"[""Zsombor Piros"", ""Jurij Rodionov""]","[""9899480511537070265007193075848499775571773997437071766747169021916049073683"", ""103240801846325267818273954694520631483822458752338960455071816579242163166444""]",2026-04-19,2026-04-19,KXATPCHALLENGERMATCH-26APR12PIRROD,KXATPCHALLENGERMATCH-26APR12PIRROD-PIR,Will Zsombor Piros win the Piros vs Rodionov: Final match?,Piros; Rodionov,2026-04-12,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR12PIRROD-PIR,2026-04-26T11:30:00Z
Tennis,ATP,high,dostanic; yibing,0,1950697,yibing dostanic,Stefan Dostanic,Yibing; Dostanic,2026-04-12,https://polymarket.com/event/atp-wu-dostani-2026-04-12,atp-wu-dostani-2026-04-12,https://polymarket.com/event/atp-wu-dostani-2026-04-12,"[""Stefan Dostanic"", ""Yibing Wu""]","[""96560264860886790904815751501878408030516820469896324659311323763390981205259"", ""37875762085342803715419909108991328525802727713730182702201752331002827136516""]",2026-04-19,2026-04-19,KXATPCHALLENGERMATCH-26APR12YIBDOS,KXATPCHALLENGERMATCH-26APR12YIBDOS-DOS,Will Stefan Dostanic win the Wu vs Dostanic: Final match?,Yibing; Dostanic,2026-04-12,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR12YIBDOS-DOS,2026-04-26T17:00:00Z
Basketball,NBA,high,kings; trail blazers,0,1954469,kings trail blazers,Kings,Kings; Trail Blazers,2026-04-12,https://polymarket.com/event/nba-sac-por-2026-04-12-1h-moneyline,nba-sac-por-2026-04-12-1h-moneyline,https://polymarket.com/event/nba-sac-por-2026-04-12-1h-moneyline,"[""Kings"", ""Trail Blazers""]","[""8596891243708724600250711531995330137892389326653596055360780993041900919275"", ""3330801455320384937006812785240508176923391395273917273718886988421359361076""]",2026-04-13,2026-04-13,KXNBA1HWINNER-26APR12SACPOR,KXNBA1HWINNER-26APR12SACPOR-SAC,Sacramento vs Portland: First Half Winner?,Kings; Trail Blazers,2026-04-12,https://kalshi.com/markets/KXNBA1HWINNER-26APR12SACPOR-SAC,2026-04-27T00:30:00Z
Basketball,NBA,high,bulls; mavericks,0,1954740,bulls mavericks,Bulls,Bulls; Mavericks,2026-04-12,https://polymarket.com/event/nba-chi-dal-2026-04-12-1h-moneyline,nba-chi-dal-2026-04-12-1h-moneyline,https://polymarket.com/event/nba-chi-dal-2026-04-12-1h-moneyline,"[""Bulls"", ""Mavericks""]","[""110006948732998875464795767057769748055970739153073699131024040565572422060795"", ""61019135907199519174615175400560927388181769219110695754322266198976665705211""]",2026-04-13,2026-04-13,KXNBA1HWINNER-26APR12CHIDAL,KXNBA1HWINNER-26APR12CHIDAL-CHI,Chicago vs Dallas: First Half Winner?,Bulls; Mavericks,2026-04-12,https://kalshi.com/markets/KXNBA1HWINNER-26APR12CHIDAL-CHI,2026-04-27T00:30:00Z
Basketball,NBA,high,grizzlies; rockets,0,1954743,grizzlies rockets,Grizzlies,Grizzlies; Rockets,2026-04-12,https://polymarket.com/event/nba-mem-hou-2026-04-12-1h-moneyline,nba-mem-hou-2026-04-12-1h-moneyline,https://polymarket.com/event/nba-mem-hou-2026-04-12-1h-moneyline,"[""Grizzlies"", ""Rockets""]","[""114881695461815609333659646422499645905707463820711156774981172609013069566909"", ""42903304661396256544099784308471452157399179994416456722425315766524730463175""]",2026-04-13,2026-04-13,KXNBA1HWINNER-26APR12MEMHOU,KXNBA1HWINNER-26APR12MEMHOU-MEM,Memphis vs Houston: First Half Winner?,Rockets; Grizzlies,2026-04-12,https://kalshi.com/markets/KXNBA1HWINNER-26APR12MEMHOU-MEM,2026-04-27T00:30:00Z
