pair_id,title_clean,category_tag,similarity_score,poly_market_id,poly_slug,poly_url,kalshi_market_id,kalshi_url,poly_event_url,poly_outcomes_json,poly_token_ids_json,poly_primary_outcome,expiry_poly_utc,expiry_kalshi_utc,resolution_time_utc
11,golden knights jets,sports_fees_v2,1.0,1628365,nhl-wpg-las-2026-04-13,https://polymarket.com/event/nhl-wpg-las-2026-04-13,KXNHLGAME-26APR13WPGVGK-VGK,https://kalshi.com/markets/KXNHLGAME-26APR13WPGVGK-VGK,https://polymarket.com/event/nhl-wpg-las-2026-04-13,"[""Golden Knights"", ""Jets""]","[""100586060040218171802359559555959103397238322283130824423847285586947198532169"", ""109578294687236697569482937552598429668249120308619466091840937418942342489984""]",Golden Knights,2026-04-14,2026-04-28T02:00:00Z,2026-04-14
12,leeds united manchester united,sports_fees_v2,1.0,1800049,epl-mun-lee-2026-04-13-lee,https://polymarket.com/event/epl-mun-lee-2026-04-13-lee,KXEPLGAME-26APR13MUNLEE-LEE,https://kalshi.com/markets/KXEPLGAME-26APR13MUNLEE-LEE,https://polymarket.com/event/epl-mun-lee-2026-04-13-lee,"[""Yes"", ""No""]","[""6891332970606741289335100527074286367980977023668114186582448812506868724310"", ""56124918103456673909248886239706251239271318616533325231599880683516382797585""]",Yes,2026-04-13,2026-04-27T19:00:00Z,2026-04-13
13,manchester united leeds united,sports_fees_v2,1.0,1800588,epl-mun-lee-2026-04-13-btts,https://polymarket.com/event/epl-mun-lee-2026-04-13-btts,KXEPLBTTS-26APR13MUNLEE,https://kalshi.com/markets/KXEPLBTTS-26APR13MUNLEE,https://polymarket.com/event/epl-mun-lee-2026-04-13-btts,"[""Yes"", ""No""]","[""31788957205033663303382571529361386514156358298141004858656580271067440085425"", ""75986173574943304041047536657132497247062256029709623697199725714669027044294""]",Yes,2026-04-13,2026-04-27T19:00:00Z,2026-04-13
14,3dmax falcons,sports_fees_v2,1.0,1842243,cs2-3dmax-fal2-2026-04-13,https://polymarket.com/event/cs2-3dmax-fal2-2026-04-13,KXCS2GAME-26APR131130FAL3DMAX-3DMAX,https://kalshi.com/markets/KXCS2GAME-26APR131130FAL3DMAX-3DMAX,https://polymarket.com/event/cs2-3dmax-fal2-2026-04-13,"[""3DMAX"", ""Team Falcons""]","[""38421634364370689210859679784365794060567111009741396113859604616265383406326"", ""22163596126732778285648489611523242978022973695638206769469873288134587708656""]",3DMAX,2026-04-13,2026-04-27T15:30:00Z,2026-04-13
15,nc dinos samsung lions,sports_fees_v2,1.0,1890632,kbo-nc-sam-2026-04-12,https://polymarket.com/event/kbo-nc-sam-2026-04-12,KXKBOGAME-26APR120100NCDSAM-NCD,https://kalshi.com/markets/KXKBOGAME-26APR120100NCDSAM-NCD,https://polymarket.com/event/kbo-nc-sam-2026-04-12,"[""NC Dinos"", ""Samsung Lions""]","[""74331738214613501764228461652647115098944804361160223703413797352307750072135"", ""88573056630702513873179786734238046698767548255299260342241661646173858495752""]",NC Dinos,2026-04-19,2026-04-15T14:00:00Z,2026-04-19
16,hanwha eagles kia tigers,sports_fees_v2,1.0,1890636,kbo-kia-han-2026-04-12,https://polymarket.com/event/kbo-kia-han-2026-04-12,KXKBOGAME-26APR120100KIAHAN-HAN,https://kalshi.com/markets/KXKBOGAME-26APR120100KIAHAN-HAN,https://polymarket.com/event/kbo-kia-han-2026-04-12,"[""Hanwha Eagles"", ""Kia Tigers""]","[""4183957319580211525399017513589139410207098853213093091833249608347844607125"", ""42019895806168214933658674269253265257632510434115594030720694251547991100629""]",Hanwha Eagles,2026-04-19,2026-04-15T14:00:00Z,2026-04-19
17,astros mariners,sports_fees_v2,1.0,1890669,mlb-hou-sea-2026-04-12,https://polymarket.com/event/mlb-hou-sea-2026-04-12,KXMLBGAME-26APR121610HOUSEA-HOU,https://kalshi.com/markets/KXMLBGAME-26APR121610HOUSEA-HOU,https://polymarket.com/event/mlb-hou-sea-2026-04-12,"[""Houston Astros"", ""Seattle Mariners""]","[""40789605314848452448177945423028243719990014342925629198276836872538621922200"", ""75229573236901267704682591248642227149702377912423611457240346824536247232038""]",Houston Astros,2026-04-19,2026-04-15T14:00:00Z,2026-04-19
18,orioles giants,sports_fees_v2,1.0,1890640,mlb-sf-bal-2026-04-12,https://polymarket.com/event/mlb-sf-bal-2026-04-12,KXMLBGAME-26APR121335SFBAL-BAL,https://kalshi.com/markets/KXMLBGAME-26APR121335SFBAL-BAL,https://polymarket.com/event/mlb-sf-bal-2026-04-12,"[""Baltimore Orioles"", ""San Francisco Giants""]","[""17835648360785469309484716558220306923191954983422640016207849890905650413539"", ""13652121570380116316781846386891197862737363643873046769939088059784306371764""]",Baltimore Orioles,2026-04-19,2026-04-15T14:00:00Z,2026-04-19
19,diamondbacks phillies,sports_fees_v2,1.0,1890643,mlb-ari-phi-2026-04-12,https://polymarket.com/event/mlb-ari-phi-2026-04-12,KXMLBGAME-26APR121335AZPHI-AZ,https://kalshi.com/markets/KXMLBGAME-26APR121335AZPHI-AZ,https://polymarket.com/event/mlb-ari-phi-2026-04-12,"[""Arizona Diamondbacks"", ""Philadelphia Phillies""]","[""106987025965656102810215148095634564584855180263525490175648871201497467168812"", ""22392444553821312829873390821055259780406545907006828125499841971057313491225""]",Arizona Diamondbacks,2026-04-19,2026-04-15T14:00:00Z,2026-04-19
20,twins blue jays,sports_fees_v2,1.0,1890645,mlb-min-tor-2026-04-12,https://polymarket.com/event/mlb-min-tor-2026-04-12,KXMLBGAME-26APR121337MINTOR-MIN,https://kalshi.com/markets/KXMLBGAME-26APR121337MINTOR-MIN,https://polymarket.com/event/mlb-min-tor-2026-04-12,"[""Minnesota Twins"", ""Toronto Blue Jays""]","[""11986162059276424578249824672478148678806499636444928879876490186756693944070"", ""16548294590405226847918156990092251970293342154640350621565318329533433870111""]",Minnesota Twins,2026-04-19,2026-04-15T14:00:00Z,2026-04-19
21,reds angels,sports_fees_v2,1.0,1890647,mlb-laa-cin-2026-04-12,https://polymarket.com/event/mlb-laa-cin-2026-04-12,KXMLBGAME-26APR121340LAACIN-CIN,https://kalshi.com/markets/KXMLBGAME-26APR121340LAACIN-CIN,https://polymarket.com/event/mlb-laa-cin-2026-04-12,"[""Cincinnati Reds"", ""Los Angeles Angels""]","[""98266770974273795762663201208453156714750458471858096542751793046537574022353"", ""4298525437160922209654623833797312243340634972416983055465906504914293908475""]",Cincinnati Reds,2026-04-19,2026-04-15T14:00:00Z,2026-04-19
22,tigers marlins,sports_fees_v2,1.0,1890649,mlb-mia-det-2026-04-12,https://polymarket.com/event/mlb-mia-det-2026-04-12,KXMLBGAME-26APR121340MIADET-DET,https://kalshi.com/markets/KXMLBGAME-26APR121340MIADET-DET,https://polymarket.com/event/mlb-mia-det-2026-04-12,"[""Detroit Tigers"", ""Miami Marlins""]","[""11842613245906391746860452263400737540873109783476305070236240945912219831936"", ""1870297463903684817256131633709392388258625550085895606118936979992509274108""]",Detroit Tigers,2026-04-19,2026-04-15T14:00:00Z,2026-04-19
23,athletics mets,sports_fees_v2,1.0,1890652,mlb-oak-nym-2026-04-12,https://polymarket.com/event/mlb-oak-nym-2026-04-12,KXMLBGAME-26APR121340ATHNYM-ATH,https://kalshi.com/markets/KXMLBGAME-26APR121340ATHNYM-ATH,https://polymarket.com/event/mlb-oak-nym-2026-04-12,"[""Athletics"", ""New York Mets""]","[""72543432243635399150697161644816776182840495084575204426587552713459729116013"", ""93945343422435141026007020264402636172559734581824487616199316395319205457640""]",Athletics,2026-04-19,2026-04-15T14:00:00Z,2026-04-19
24,yankees rays,sports_fees_v2,1.0,1890654,mlb-nyy-tb-2026-04-12,https://polymarket.com/event/mlb-nyy-tb-2026-04-12,KXMLBGAME-26APR121340NYYTB-NYY,https://kalshi.com/markets/KXMLBGAME-26APR121340NYYTB-NYY,https://polymarket.com/event/mlb-nyy-tb-2026-04-12,"[""New York Yankees"", ""Tampa Bay Rays""]","[""77713268175885528926521088462153231277819760814455572605643049835239607160597"", ""9444550843929683157713307931925674233095987965958266972876413753588733128442""]",New York Yankees,2026-04-19,2026-04-15T14:00:00Z,2026-04-19
25,white sox royals,sports_fees_v2,1.0,1890656,mlb-cws-kc-2026-04-12,https://polymarket.com/event/mlb-cws-kc-2026-04-12,KXMLBGAME-26APR121410CWSKC-CWS,https://kalshi.com/markets/KXMLBGAME-26APR121410CWSKC-CWS,https://polymarket.com/event/mlb-cws-kc-2026-04-12,"[""Chicago White Sox"", ""Kansas City Royals""]","[""36348988882210654327793333821373148284800969268104550207011578943670467241135"", ""97984552035539742450531579351596984119836983438106782818191042334134718785453""]",Chicago White Sox,2026-04-19,2026-04-15T14:00:00Z,2026-04-19
26,brewers nationals,sports_fees_v2,1.0,1890658,mlb-wsh-mil-2026-04-12,https://polymarket.com/event/mlb-wsh-mil-2026-04-12,KXMLBGAME-26APR121410WSHMIL-MIL,https://kalshi.com/markets/KXMLBGAME-26APR121410WSHMIL-MIL,https://polymarket.com/event/mlb-wsh-mil-2026-04-12,"[""Milwaukee Brewers"", ""Washington Nationals""]","[""37242263805696262970774765189873010788011578016913593753394443492752164351599"", ""6356528018795901922580928634484372106022524103463351016802731651101812079908""]",Milwaukee Brewers,2026-04-19,2026-04-15T14:00:00Z,2026-04-19
27,red sox cardinals,sports_fees_v2,1.0,1890661,mlb-bos-stl-2026-04-12,https://polymarket.com/event/mlb-bos-stl-2026-04-12,KXMLBGAME-26APR121415BOSSTL-BOS,https://kalshi.com/markets/KXMLBGAME-26APR121415BOSSTL-BOS,https://polymarket.com/event/mlb-bos-stl-2026-04-12,"[""Boston Red Sox"", ""St. Louis Cardinals""]","[""78817471997699136921317147851382075560663146022752954387825906806061766936353"", ""5929640285302101472486185079252721760998923096371426454129954301155703250645""]",Boston Red Sox,2026-04-19,2026-04-15T14:00:00Z,2026-04-19
28,cubs pirates,sports_fees_v2,1.0,1890663,mlb-pit-chc-2026-04-12,https://polymarket.com/event/mlb-pit-chc-2026-04-12,KXMLBGAME-26APR121420PITCHC-CHC,https://kalshi.com/markets/KXMLBGAME-26APR121420PITCHC-CHC,https://polymarket.com/event/mlb-pit-chc-2026-04-12,"[""Chicago Cubs"", ""Pittsburgh Pirates""]","[""64028744238593319021962319886594077014773573036603234903068681104175687317791"", ""110966822732132426644591891642775203093025100505384042690813357680831482457528""]",Chicago Cubs,2026-04-19,2026-04-15T14:00:00Z,2026-04-19
29,dodgers rangers,sports_fees_v2,1.0,1890665,mlb-tex-lad-2026-04-12,https://polymarket.com/event/mlb-tex-lad-2026-04-12,KXMLBGAME-26APR121610TEXLAD-LAD,https://kalshi.com/markets/KXMLBGAME-26APR121610TEXLAD-LAD,https://polymarket.com/event/mlb-tex-lad-2026-04-12,"[""Los Angeles Dodgers"", ""Texas Rangers""]","[""94767248686919564233466835248905629063688268988370556047992400085010971021417"", ""10294332493251807148974437898807434996808935145035186719327255552371368209389""]",Los Angeles Dodgers,2026-04-19,2026-04-15T14:00:00Z,2026-04-19
30,rockies padres,sports_fees_v2,1.0,1890667,mlb-col-sd-2026-04-12,https://polymarket.com/event/mlb-col-sd-2026-04-12,KXMLBGAME-26APR121610COLSD-COL,https://kalshi.com/markets/KXMLBGAME-26APR121610COLSD-COL,https://polymarket.com/event/mlb-col-sd-2026-04-12,"[""Colorado Rockies"", ""San Diego Padres""]","[""24473910822742276425771666966642104399958822122601783876761179686366030356188"", ""8579179398781046179417850894884811821378605574505934817047849432841312270411""]",Colorado Rockies,2026-04-19,2026-04-15T14:00:00Z,2026-04-19
31,astros mariners,sports_fees_v2,1.0,1906792,mlb-hou-sea-2026-04-13,https://polymarket.com/event/mlb-hou-sea-2026-04-13,KXMLBGAME-26APR131610HOUSEA-HOU,https://kalshi.com/markets/KXMLBGAME-26APR131610HOUSEA-HOU,https://polymarket.com/event/mlb-hou-sea-2026-04-13,"[""Houston Astros"", ""Seattle Mariners""]","[""56633382215903178187255308976524028047476094056490581863672394526315247258230"", ""107874981651945956211133297927980160724688362149748910024174390243160206787889""]",Houston Astros,2026-04-20,2026-04-16T14:00:00Z,2026-04-20
32,braves guardians,sports_fees_v2,1.0,1890671,mlb-cle-atl-2026-04-12,https://polymarket.com/event/mlb-cle-atl-2026-04-12,KXMLBGAME-26APR121920CLEATL-ATL,https://kalshi.com/markets/KXMLBGAME-26APR121920CLEATL-ATL,https://polymarket.com/event/mlb-cle-atl-2026-04-12,"[""Atlanta Braves"", ""Cleveland Guardians""]","[""104619784748397502554336456998237475617629693325921175796404620248625807143019"", ""110690581719475086435875024309955493645246881626812914874586426730680802716351""]",Atlanta Braves,2026-04-19,2026-04-15T14:00:00Z,2026-04-19
33,bulls mavericks,sports_fees_v2,1.0,1891040,nba-chi-dal-2026-04-12,https://polymarket.com/event/nba-chi-dal-2026-04-12,KXNBAGAME-26APR12CHIDAL-CHI,https://kalshi.com/markets/KXNBAGAME-26APR12CHIDAL-CHI,https://polymarket.com/event/nba-chi-dal-2026-04-12,"[""Bulls"", ""Mavericks""]","[""33926083101920361216081893615416513696005601045012026424001286433523147846849"", ""105051144607546317476606849529371185131192455808488573642848504383631417045513""]",Bulls,2026-04-13,2026-04-27T00:30:00Z,2026-04-13
34,grizzlies rockets,sports_fees_v2,1.0,1891041,nba-mem-hou-2026-04-12,https://polymarket.com/event/nba-mem-hou-2026-04-12,KXNBAGAME-26APR12MEMHOU-MEM,https://kalshi.com/markets/KXNBAGAME-26APR12MEMHOU-MEM,https://polymarket.com/event/nba-mem-hou-2026-04-12,"[""Grizzlies"", ""Rockets""]","[""54341608817843946197604292242786987782158699345922380863175663323007329557215"", ""7943097321784536492572908321830076004832022194070505474950203445946157794559""]",Grizzlies,2026-04-13,2026-04-27T00:30:00Z,2026-04-13
35,pelicans timberwolves,sports_fees_v2,1.0,1891042,nba-nop-min-2026-04-12,https://polymarket.com/event/nba-nop-min-2026-04-12,KXNBAGAME-26APR12NOPMIN-NOP,https://kalshi.com/markets/KXNBAGAME-26APR12NOPMIN-NOP,https://polymarket.com/event/nba-nop-min-2026-04-12,"[""Pelicans"", ""Timberwolves""]","[""6096132552773406611830522938062193709642977950272420323101222605568022290446"", ""12246341562067625941772186682949136720604935981964399091524520005603098664470""]",Pelicans,2026-04-13,2026-04-27T00:30:00Z,2026-04-13
36,suns thunder,sports_fees_v2,1.0,1891044,nba-phx-okc-2026-04-12,https://polymarket.com/event/nba-phx-okc-2026-04-12,KXNBAGAME-26APR12PHXOKC-PHX,https://kalshi.com/markets/KXNBAGAME-26APR12PHXOKC-PHX,https://polymarket.com/event/nba-phx-okc-2026-04-12,"[""Suns"", ""Thunder""]","[""59389185152638672573106654708242032555986113933967602751627903930686869119665"", ""84241766238336539382517211843722020651471359470062084503515289773303978530433""]",Suns,2026-04-13,2026-04-27T00:30:00Z,2026-04-13
37,nuggets spurs,sports_fees_v2,1.0,1891045,nba-den-sas-2026-04-12,https://polymarket.com/event/nba-den-sas-2026-04-12,KXNBAGAME-26APR12DENSAS-DEN,https://kalshi.com/markets/KXNBAGAME-26APR12DENSAS-DEN,https://polymarket.com/event/nba-den-sas-2026-04-12,"[""Nuggets"", ""Spurs""]","[""105996910047701493251330110675593189381920168501202228596450727040123025647647"", ""101166376461992800720158539660705457991918987283183014469033932142867303641877""]",Nuggets,2026-04-13,2026-04-27T00:30:00Z,2026-04-13
38,jazz lakers,sports_fees_v2,1.0,1891046,nba-uta-lal-2026-04-12,https://polymarket.com/event/nba-uta-lal-2026-04-12,KXNBAGAME-26APR12UTALAL-UTA,https://kalshi.com/markets/KXNBAGAME-26APR12UTALAL-UTA,https://polymarket.com/event/nba-uta-lal-2026-04-12,"[""Jazz"", ""Lakers""]","[""96202134120940827177485348362880399861349041275891495537426681263169626212677"", ""61263399711589297413650214322303938482300195050842893323822844606936675005127""]",Jazz,2026-04-13,2026-04-27T00:30:00Z,2026-04-13
39,clippers warriors,sports_fees_v2,1.0,1891047,nba-gsw-lac-2026-04-12,https://polymarket.com/event/nba-gsw-lac-2026-04-12,KXNBAGAME-26APR12GSWLAC-LAC,https://kalshi.com/markets/KXNBAGAME-26APR12GSWLAC-LAC,https://polymarket.com/event/nba-gsw-lac-2026-04-12,"[""Clippers"", ""Warriors""]","[""97932159899805382225745941138656687903024990356477437541648214854006026029312"", ""41501120419383719739148933588560957962816506060178213351260317489327289050690""]",Clippers,2026-04-13,2026-04-27T00:30:00Z,2026-04-13
40,kings trail blazers,sports_fees_v2,1.0,1891048,nba-sac-por-2026-04-12,https://polymarket.com/event/nba-sac-por-2026-04-12,KXNBAGAME-26APR12SACPOR-SAC,https://kalshi.com/markets/KXNBAGAME-26APR12SACPOR-SAC,https://polymarket.com/event/nba-sac-por-2026-04-12,"[""Kings"", ""Trail Blazers""]","[""59924568836710455927146857369417207256319816968219331280177503293262632485946"", ""54863535615512877325604650350326257016683495120830442933026127403828843493750""]",Kings,2026-04-13,2026-04-27T00:30:00Z,2026-04-13
41,disguised flyquest,sports_fees_v2,1.0,1902313,lol-dsg-fly-2026-04-12,https://polymarket.com/event/lol-dsg-fly-2026-04-12,KXLOLGAME-26APR121600FLYDSG-DSG,https://kalshi.com/markets/KXLOLGAME-26APR121600FLYDSG-DSG,https://polymarket.com/event/lol-dsg-fly-2026-04-12,"[""Disguised"", ""FlyQuest""]","[""103761894118718127787848017635823019174964694811679048617582825574308650197841"", ""23363986625995088304678295642195742601811220142881806915950459406132251234494""]",Disguised,2026-04-13,2026-04-26T20:00:00Z,2026-04-13
42,cloud9 sentinels,sports_fees_v2,1.0,1902340,lol-sen-c9-2026-04-12,https://polymarket.com/event/lol-sen-c9-2026-04-12,KXLOLGAME-26APR121900C9SEN-C9,https://kalshi.com/markets/KXLOLGAME-26APR121900C9SEN-C9,https://polymarket.com/event/lol-sen-c9-2026-04-12,"[""Cloud9"", ""Sentinels""]","[""80552877069265354589632544148522931096603294918217127836719465416027847360337"", ""5569710620627195107345645961179386656491317004748480473670916267891896533693""]",Cloud9,2026-04-13,2026-04-26T23:00:00Z,2026-04-13
43,diamondbacks orioles,sports_fees_v2,1.0,1906794,mlb-ari-bal-2026-04-13,https://polymarket.com/event/mlb-ari-bal-2026-04-13,KXMLBGAME-26APR131835AZBAL-AZ,https://kalshi.com/markets/KXMLBGAME-26APR131835AZBAL-AZ,https://polymarket.com/event/mlb-ari-bal-2026-04-13,"[""Arizona Diamondbacks"", ""Baltimore Orioles""]","[""10623125807061451848124675303314814208079906161617990321234770027919329263654"", ""6201651235912528483367517832974280090473107098038279974943602756038141747965""]",Arizona Diamondbacks,2026-04-20,2026-04-16T14:00:00Z,2026-04-20
44,cubs phillies,sports_fees_v2,1.0,1906796,mlb-chc-phi-2026-04-13,https://polymarket.com/event/mlb-chc-phi-2026-04-13,KXMLBGAME-26APR131840CHCPHI-CHC,https://kalshi.com/markets/KXMLBGAME-26APR131840CHCPHI-CHC,https://polymarket.com/event/mlb-chc-phi-2026-04-13,"[""Chicago Cubs"", ""Philadelphia Phillies""]","[""53759228739709987608948422230869100421473263749095168983049413281386516108594"", ""16523565069037156954087025340168927125204394203685759819665801518165664957271""]",Chicago Cubs,2026-04-20,2026-04-16T14:00:00Z,2026-04-20
45,pirates nationals,sports_fees_v2,1.0,1906798,mlb-wsh-pit-2026-04-13,https://polymarket.com/event/mlb-wsh-pit-2026-04-13,KXMLBGAME-26APR131840WSHPIT-PIT,https://kalshi.com/markets/KXMLBGAME-26APR131840WSHPIT-PIT,https://polymarket.com/event/mlb-wsh-pit-2026-04-13,"[""Pittsburgh Pirates"", ""Washington Nationals""]","[""61742298269053755919012363692098131540069688302972872293235923978490860962086"", ""108707748725229327981717695576612938536560881159321124938921801311049552459132""]",Pittsburgh Pirates,2026-04-20,2026-04-16T14:00:00Z,2026-04-20
46,angels yankees,sports_fees_v2,1.0,1906801,mlb-laa-nyy-2026-04-13,https://polymarket.com/event/mlb-laa-nyy-2026-04-13,KXMLBGAME-26APR131905LAANYY-LAA,https://kalshi.com/markets/KXMLBGAME-26APR131905LAANYY-LAA,https://polymarket.com/event/mlb-laa-nyy-2026-04-13,"[""Los Angeles Angels"", ""New York Yankees""]","[""15955600838261340871945730355872241790496383941417946694968430809979084317648"", ""105887928913973629742410670310047441746864493643141346469199529763777871216179""]",Los Angeles Angels,2026-04-20,2026-04-16T14:00:00Z,2026-04-20
47,braves marlins,sports_fees_v2,1.0,1906803,mlb-mia-atl-2026-04-13,https://polymarket.com/event/mlb-mia-atl-2026-04-13,KXMLBGAME-26APR131915MIAATL-ATL,https://kalshi.com/markets/KXMLBGAME-26APR131915MIAATL-ATL,https://polymarket.com/event/mlb-mia-atl-2026-04-13,"[""Atlanta Braves"", ""Miami Marlins""]","[""86810673268844356832912467670299923789766375345730051600068123024268377919129"", ""85579429679811431987455445043543246390629793800431775349126880788518578006175""]",Atlanta Braves,2026-04-20,2026-04-16T14:00:00Z,2026-04-20
48,red sox twins,sports_fees_v2,1.0,1906805,mlb-bos-min-2026-04-13,https://polymarket.com/event/mlb-bos-min-2026-04-13,KXMLBGAME-26APR131940BOSMIN-BOS,https://kalshi.com/markets/KXMLBGAME-26APR131940BOSMIN-BOS,https://polymarket.com/event/mlb-bos-min-2026-04-13,"[""Boston Red Sox"", ""Minnesota Twins""]","[""49176602707712187290651235487152917446644056977309218472755933973532491079199"", ""25422593851690110497008663753406470089673718516320627781158455843279254758386""]",Boston Red Sox,2026-04-20,2026-04-16T14:00:00Z,2026-04-20
49,guardians cardinals,sports_fees_v2,1.0,1906808,mlb-cle-stl-2026-04-13,https://polymarket.com/event/mlb-cle-stl-2026-04-13,KXMLBGAME-26APR131945CLESTL-CLE,https://kalshi.com/markets/KXMLBGAME-26APR131945CLESTL-CLE,https://polymarket.com/event/mlb-cle-stl-2026-04-13,"[""Cleveland Guardians"", ""St. Louis Cardinals""]","[""18530585805683099205099826654996739051194167709957686656951646595549982317414"", ""70733905661803658353433790160838564275103208547117617654461125693694957571641""]",Cleveland Guardians,2026-04-20,2026-04-16T14:00:00Z,2026-04-20
